cntr_01,dist_x,pang_x,designation_01,source_id_01,ra_01,dec_01,oid,ra,dec,field,ccdid,qid,filtercode,ngoodobs,ngoodobsrel,nobs,nobsrel,refmag,refmagerr,astrometricrms,chisq,magrms,maxmag,medianabsdev,medianmag,medmagerr,minmag
2429,6.779463,-56.441076,Gaia DR3 2164290610948130176,2164290610948130176,3.1744342117E+02,4.6393742809E+01,768305400162497,317.4411458,46.3947838,768,5,4,zi,0,0,0,0,1.629900E+01,2.790000E-01,6.900335E-310,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2430,4.926432,110.787868,Gaia DR3 2164368951147027072,2164368951147027072,3.1743646968E+02,4.6702114492E+01,1768213400106656,317.4383352,46.7016288,1768,13,4,zr,14,14,18,18,1.637600E+01,1.230000E-01,2.678682E-06,8.02668,5.923399E-01,1.787938E+01,1.438313E-01,1.770049E+01,0.02656693,1.576150E+01
2431,7.213414,-70.827295,Gaia DR3 4321830980758181760,4321830980758181760,2.9434766553E+02,1.6466265452E+01,1587212200181663,294.3456920,16.4669235,1587,12,2,zr,0,0,0,0,1.595800E+01,2.840000E-01,6.938707E-310,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2432,9.604334,114.164819,Gaia DR3 4321920625312679936,4321920625312679936,2.9488766216E+02,1.6698504143E+01,591103200140114,294.8902034,16.6974120,591,3,2,zg,248,247,285,283,1.841100E+01,7.500000E-02,3.904973E-06,7.229725,4.225845E-01,2.044168E+01,2.682524E-01,1.909697E+01,0.05501053,1.805141E+01
2433,9.031768,88.765920,Gaia DR3 4322021849109320320,4322021849109320320,2.9461450762E+02,1.7257203384E+01,591307300128861,294.6171341,17.2572574,591,7,3,zi,12,12,22,22,1.568100E+01,1.250000E-01,2.823373E-06,23.62951,5.096303E-01,1.711937E+01,3.677425E-01,1.606470E+01,0.02307348,1.532472E+01
2434,0.038724,46.392525,Gaia DR3 332931364976466304,332931364976466304,3.4198933083E+01,4.0326752281E+01,1696316100005298,34.1989433,40.3267597,1696,16,1,zi,40,15,43,17,1.223300E+01,2.400000E-02,5.076757E-08,0.6015048,1.197586E-02,1.224492E+01,5.294323E-03,1.222083E+01,0.01304954,1.218327E+01
2435,0.079257,-17.638554,Gaia DR3 1872813759223616896,1872813759223616896,3.1351336859E+02,3.9012686419E+01,730206300034215,313.5133600,39.0127074,730,6,3,zr,324,323,860,858,1.259300E+01,2.500000E-02,5.129582E-07,1.500927,2.684805E-02,1.265809E+01,1.731443E-02,1.257740E+01,0.01710302,1.247019E+01
2436,6.552496,59.689133,Gaia DR3 1872495210090724736,1872495210090724736,3.1341929989E+02,3.8188166809E+01,730202200106634,313.4212991,38.1890854,730,2,2,zr,0,0,0,0,1.764500E+01,1.300000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2437,null,null,Gaia DR3 1872653505403021696,1872653505403021696,3.1287889197E+02,3.7989472556E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2438,6.843153,148.695310,Gaia DR3 1872561794951523200,1872561794951523200,3.1470816107E+02,3.8660853146E+01,1729110200073881,314.7094259,38.6592290,1729,10,2,zg,0,0,0,0,1.623800E+01,2.270000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2439,0.032550,63.878767,Gaia DR3 4317498149009710848,4317498149009710848,2.9681507141E+02,1.4523325419E+01,1587207100045565,296.8150798,14.5233294,1587,7,1,zr,78,46,84,52,1.318900E+01,2.400000E-02,2.178538E-07,0.930998,1.309627E-02,1.318021E+01,8.235455E-03,1.314899E+01,0.01311483,1.310450E+01
2440,null,null,Gaia DR3 249375804190613120,249375804190613120,5.2954327533E+01,4.9401091694E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2441,6.185120,109.033702,Gaia DR3 249783585565237120,249783585565237120,5.4467294248E+01,5.0010344038E+01,741114400035592,54.4698215,50.0097837,741,14,4,zg,0,0,0,0,1.605200E+01,2.200000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2442,7.009842,-84.682572,Gaia DR3 250720163313822592,250720163313822592,6.1938052653E+01,5.1452788489E+01,742315100059292,61.9349414,51.4529689,742,15,1,zi,0,0,0,0,1.538700E+01,1.240000E-01,6.047290E-318,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2443,6.071695,-81.031681,Gaia DR3 4317665510964937600,4317665510964937600,2.9611313838E+02,1.4844247788E+01,541116100096019,296.1114149,14.8445107,541,16,1,zg,7,7,7,7,1.821300E+01,1.660000E-01,4.320922E-06,6.003356,3.702026E-01,1.961134E+01,2.491512E-01,1.924249E+01,0.06153085,1.859408E+01
2444,4.589653,165.802578,Gaia DR3 249676073944344960,249676073944344960,5.3996300389E+01,4.9198300865E+01,1779202100053434,53.9967789,49.1970649,1779,2,1,zr,0,0,0,0,1.730200E+01,3.430000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2445,9.592017,-133.200027,Gaia DR3 250094953513778688,250094953513778688,5.8853576561E+01,4.9040574080E+01,1780104100039910,58.8506137,49.0387501,1780,4,1,zg,0,0,0,0,1.539800E+01,1.200000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2446,null,null,Gaia DR3 4084149655221372544,4084149655221372544,2.8776050160E+02,-1.8925154110E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2447,4.582153,84.579926,Gaia DR3 2165678370726195072,2165678370726195072,3.1838594277E+02,4.8389042189E+01,769312400134605,318.3878509,48.3891624,769,12,4,zi,0,0,0,0,1.561800E+01,2.690000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2448,6.372741,-133.636472,Gaia DR3 2165425757930977920,2165425757930977920,3.1621715753E+02,4.7933075700E+01,768109300061388,316.2152454,47.9318541,768,9,3,zg,0,0,0,0,1.608700E+01,1.480000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2449,7.707146,149.585126,Gaia DR3 2282445509152416128,2282445509152416128,3.4606659540E+02,7.8322718101E+01,868111100029843,346.0719495,78.3208718,868,11,1,zg,0,0,0,0,1.668600E+01,2.140000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2450,5.718149,116.003571,Gaia DR3 1040043514891491968,1040043514891491968,1.4115571388E+02,6.2438215921E+01,1848103300020670,141.1587991,62.4375195,1848,3,3,zg,0,0,0,0,1.641700E+01,2.560000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2451,4.811047,-92.709127,Gaia DR3 1028411089891137408,1028411089891137408,1.2663052686E+02,5.1909134386E+01,784302300035187,126.6283630,51.9090712,784,2,3,zi,0,0,0,0,1.516100E+01,1.610000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2452,5.261239,-94.492783,Gaia DR3 3426626446076614400,3426626446076614400,9.1002960797E+01,2.5274355090E+01,612107100043195,91.0013496,25.2742406,612,7,1,zg,0,0,1,1,1.567300E+01,1.950000E-01,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.009848342,0.000000E+00
2453,6.386840,111.706795,Gaia DR3 3427004712436109184,3427004712436109184,9.2789391597E+01,2.5935393883E+01,1608213200063076,92.7912245,25.9347377,1608,13,2,zr,0,0,0,0,1.649000E+01,2.330000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2454,6.999133,128.387970,Gaia DR3 3426332464153470976,3426332464153470976,9.1738575304E+01,2.4545834227E+01,612206300054471,91.7402506,24.5446269,612,6,3,zr,0,0,0,0,1.724900E+01,7.200000E-02,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2455,5.415351,-126.072541,Gaia DR3 3427045050768714112,3427045050768714112,9.1861909980E+01,2.6028479431E+01,612206200054210,91.8605569,26.0275937,612,6,2,zr,0,0,0,0,1.589700E+01,1.810000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2456,4.346826,81.985836,Gaia DR3 3427077241543119872,3427077241543119872,9.2235026489E+01,2.6264484066E+01,612210300053307,92.2363598,26.2646524,612,10,3,zr,0,0,1,1,1.674000E+01,1.350000E-01,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.01047174,0.000000E+00
2457,8.597214,35.495536,Gaia DR3 3426686055922156928,3426686055922156928,9.3002022993E+01,2.4871172298E+01,612206400051564,93.0035514,24.8731166,612,6,4,zr,2,2,2,2,1.803200E+01,1.990000E-01,3.603731E-06,0.0,1.178898E-02,1.854533E+01,0.000000E+00,1.853699E+01,0.04729967,1.852866E+01
2458,5.031938,-159.975610,Gaia DR3 3426118540422838272,3426118540422838272,9.1390846134E+01,2.3482627962E+01,612302200072969,91.3903243,23.4813147,612,2,2,zi,0,0,0,0,1.750800E+01,3.210000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2459,6.531366,95.938638,Gaia DR3 3427692903633738240,3427692903633738240,8.7160694471E+01,2.3785459523E+01,1608112100035990,87.1626665,23.7852718,1608,12,1,zg,0,0,0,0,1.513300E+01,1.830000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2460,0.116276,-0.557060,Gaia DR3 4129723243958296448,4129723243958296448,2.5625902183E+02,-1.7489456397E+01,330206200019978,256.2590215,-17.4894241,330,6,2,zr,490,490,641,641,1.260700E+01,1.700000E-02,2.372014E-07,1.317726,1.576883E-02,1.268032E+01,9.321690E-03,1.262396E+01,0.01048802,1.256051E+01
2461,null,null,Gaia DR3 364936228611467520,364936228611467520,9.2202922196E+00,3.3719328371E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2462,4.575682,163.419778,Gaia DR3 2078943945721662464,2078943945721662464,2.9719568235E+02,4.4355781976E+01,766101400057902,297.1961896,44.3545638,766,1,4,zg,0,0,0,0,1.691200E+01,3.490000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2463,8.895609,-49.175271,Gaia DR3 368655494196328064,368655494196328064,1.0300672235E+01,3.9603777814E+01,695107200040203,10.2982453,39.6053932,695,7,2,zg,10,10,10,10,1.687400E+01,2.330000E-01,2.457652E-06,26.27884,4.709902E-01,1.769896E+01,3.134632E-01,1.725380E+01,0.01768497,1.631772E+01
2464,null,null,Gaia DR3 4098858028450000128,4098858028450000128,2.8251882707E+02,-1.7938297121E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2465,null,null,Gaia DR3 6879196723703009920,6879196723703009920,3.0045760441E+02,-1.2688288016E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2466,7.588814,-127.500308,Gaia DR3 4094888447887702656,4094888447887702656,2.7397886465E+02,-1.8433580428E+01,333208400149208,273.9771018,-18.4348637,333,8,4,zr,0,0,0,0,1.546200E+01,1.280000E-01,6.948502E-310,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2467,7.187231,36.902140,Gaia DR3 4094889959715267840,4094889959715267840,2.7428354583E+02,-1.8430554192E+01,333108400090254,274.2848094,-18.4289577,333,8,4,zg,0,0,0,0,1.803300E+01,1.220000E-01,4.900000E-324,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2468,6.566798,-127.583990,Gaia DR3 4094891162306244608,4094891162306244608,2.7418946434E+02,-1.8412893238E+01,333208400149161,274.1879408,-18.4140058,333,8,4,zr,0,0,0,0,1.630600E+01,2.580000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2469,7.631382,89.319534,Gaia DR3 4094843196108207360,4094843196108207360,2.7405004058E+02,-1.8798939389E+01,333108400090593,274.0522797,-18.7989142,333,8,4,zg,112,105,129,122,1.442800E+01,6.100000E-02,1.175634E-06,9.564325,1.531916E-01,1.523023E+01,9.386539E-02,1.443404E+01,0.01455041,1.408482E+01
2470,7.400836,37.278743,Gaia DR3 4094843711505814912,4094843711505814912,2.7411590198E+02,-1.8758610591E+01,333108400090359,274.1172170,-18.7569748,333,8,4,zg,0,0,0,0,1.789500E+01,1.300000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2471,7.020795,91.449952,Gaia DR3 4094844776657272832,4094844776657272832,2.7406757519E+02,-1.8737774463E+01,333208400094573,274.0696339,-18.7378238,333,8,4,zr,4,3,44,25,1.675700E+01,2.060000E-01,2.665536E-06,9.181839,4.432053E-01,1.810176E+01,1.674118E-01,1.735127E+01,0.02703214,1.707664E+01
2472,null,null,Gaia DR3 4094845768744108160,4094845768744108160,2.7375094383E+02,-1.8943614835E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2473,6.859521,118.605933,Gaia DR3 4094909299900295040,4094909299900295040,2.7163726725E+02,-2.0457695526E+01,332101300048054,271.6390527,-20.4586078,332,1,3,zg,0,0,0,0,1.647100E+01,1.170000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2474,null,null,Gaia DR3 4094860616496202624,4094860616496202624,2.7387818966E+02,-1.8661577347E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2475,null,null,Gaia DR3 4095006233039251200,4095006233039251200,2.7149515121E+02,-1.9953857345E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2476,null,null,Gaia DR3 4094832647668538752,4094832647668538752,2.7381639852E+02,-1.9008479068E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2477,null,null,Gaia DR3 4094832952561701888,4094832952561701888,2.7381986818E+02,-1.8992760103E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2478,9.015239,118.953849,Gaia DR3 4094871508536397312,4094871508536397312,2.7420523677E+02,-1.8550332002E+01,333108400086938,274.2075481,-18.5515443,333,8,4,zg,186,171,213,198,1.514400E+01,1.500000E-02,4.306269E-07,4.599882,8.072611E-02,1.554062E+01,4.830790E-02,1.529657E+01,0.01557025,1.499536E+01
2479,null,null,Gaia DR3 4094834915411220992,4094834915411220992,2.7394292657E+02,-1.8911203840E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2480,null,null,Gaia DR3 4094837595470647680,4094837595470647680,2.7399233670E+02,-1.8930949218E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2481,null,null,Gaia DR3 4094837801629144576,4094837801629144576,2.7398175357E+02,-1.8916066007E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2482,8.742999,-73.339687,Gaia DR3 4095046193393026944,4095046193393026944,2.7211288962E+02,-1.9868880893E+01,332301200122442,272.1104157,-19.8681846,332,1,2,zi,30,30,37,37,1.620400E+01,1.260000E-01,2.827492E-06,31.26808,5.599179E-01,1.814741E+01,4.043694E-01,1.675092E+01,0.01917348,1.568494E+01
2483,6.588830,115.032095,Gaia DR3 4095054714622857984,4095054714622857984,2.7231631472E+02,-1.9723307191E+01,332301200150130,272.3180764,-19.7240816,332,1,2,zi,0,0,0,0,1.627600E+01,2.110000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2484,4.991006,80.677938,Gaia DR3 4480949795230605824,4480949795230605824,2.7861436041E+02,1.0979384630E+01,1533215300126167,278.6157540,10.9796092,1533,15,3,zr,0,0,0,0,1.735200E+01,2.410000E-01,1.897000E-321,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2485,6.806511,-154.087696,Gaia DR3 2200044053326921088,2200044053326921088,3.3626524362E+02,5.7841584424E+01,1837108200063157,336.2636914,57.8398838,1837,8,2,zg,0,0,0,0,1.685700E+01,2.280000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2486,null,null,Gaia DR3 2199904449710846720,2199904449710846720,3.3287734081E+02,5.9414439242E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2487,5.735565,-108.163310,Gaia DR3 2200307455080694784,2200307455080694784,3.3551074507E+02,5.8719271780E+01,831104400051019,335.5078296,58.7187751,831,4,4,zg,1,1,1,1,1.596700E+01,2.550000E-01,0.000000E+00,0.0,null,1.657876E+01,0.000000E+00,1.657876E+01,0.02073311,1.657876E+01
2488,0.110543,-2.902437,Gaia DR3 2199959837609726592,2199959837609726592,3.3184051028E+02,5.9728995933E+01,1836110200023857,331.8405072,59.7290266,1836,10,2,zg,37,36,57,53,1.253400E+01,1.800000E-02,1.781290E-07,1.063679,2.162527E-02,1.262947E+01,6.808281E-03,1.253769E+01,0.009489668,1.252134E+01
2489,6.067715,30.968191,Gaia DR3 2200155894272052096,2200155894272052096,3.3716070396E+02,5.8391706894E+01,803114100061823,337.1623588,58.3931521,803,14,1,zg,0,0,1,1,1.815600E+01,9.300000E-02,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.06319227,0.000000E+00
2490,6.913852,-144.252278,Gaia DR3 2200166747644901376,2200166747644901376,3.3685292851E+02,5.8367452402E+01,803214200081263,336.8507893,58.3658937,803,14,2,zr,0,0,0,0,1.668100E+01,2.980000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2491,6.718527,83.887168,Gaia DR3 4097527000879217408,4097527000879217408,2.7294833526E+02,-1.6893941041E+01,332309400177407,272.9502746,-16.8937423,332,9,4,zi,0,0,0,0,1.568100E+01,1.620000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2492,9.117639,91.841863,Gaia DR3 4097166086190134016,4097166086190134016,2.7442522175E+02,-1.7807393515E+01,333108100055328,274.4278805,-17.8074749,333,8,1,zg,40,34,45,39,1.794100E+01,2.420000E-01,3.236553E-06,7.393549,4.202116E-01,1.944296E+01,2.112103E-01,1.826865E+01,0.04235318,1.751870E+01
2493,null,null,Gaia DR3 4097415778402089728,4097415778402089728,2.7473743797E+02,-1.6661245243E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2494,8.758765,-147.140694,Gaia DR3 4097419420534420992,4097419420534420992,2.7459377375E+02,-1.6660882180E+01,333212400092376,274.5923958,-16.6629259,333,12,4,zr,0,0,0,0,1.755900E+01,1.530000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2495,8.187202,-144.623539,Gaia DR3 4097576994301735808,4097576994301735808,2.7416648997E+02,-1.6814659181E+01,333212400092385,274.1651145,-16.8165135,333,12,4,zr,0,0,0,0,1.734100E+01,2.830000E-01,6.914311E-310,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2496,null,null,Gaia DR3 4097480851441551744,4097480851441551744,2.7393716784E+02,-1.6971081786E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2497,7.405510,-125.184792,Gaia DR3 4097327714381482752,4097327714381482752,2.7525123241E+02,-1.7151712583E+01,333107200113047,275.2494729,-17.1528979,333,7,2,zg,0,0,0,0,1.593200E+01,2.350000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2498,9.089522,-97.528863,Gaia DR3 4097331528323907584,4097331528323907584,2.7511433197E+02,-1.7113493595E+01,333207200144212,275.1117129,-17.1138244,333,7,2,zr,152,148,180,174,1.662400E+01,1.900000E-01,4.153863E-06,16.46953,4.601110E-01,1.743184E+01,3.152142E-01,1.657275E+01,0.02837583,1.515930E+01
2499,8.898017,44.853201,Gaia DR3 4097158870644710784,4097158870644710784,2.7439064403E+02,-1.8011556816E+01,333108400076012,274.3924771,-18.0098046,333,8,4,zg,61,56,63,58,1.910600E+01,1.090000E-01,3.636291E-06,7.516043,4.983128E-01,2.016359E+01,3.398342E-01,1.902119E+01,0.06703503,1.759963E+01
2500,null,null,Gaia DR3 4097606608081698560,4097606608081698560,2.7421873308E+02,-1.6395640139E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2501,9.066848,-122.338019,Gaia DR3 4506746399617224320,4506746399617224320,2.8520589212E+02,1.4546842126E+01,539314300179046,285.2036937,14.5454949,539,14,3,zi,23,23,46,46,1.625400E+01,2.070000E-01,4.456198E-06,25.99262,4.943709E-01,1.741384E+01,3.390198E-01,1.622644E+01,0.01933744,1.507798E+01
2502,5.322761,98.348084,Gaia DR3 4506774295398937600,4506774295398937600,2.8435159274E+02,1.4404343770E+01,539215400171653,284.3531031,14.4041291,539,15,4,zr,0,0,0,0,1.556600E+01,3.110000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2503,7.218125,135.374730,Gaia DR3 4251806486855786880,4251806486855786880,2.8041166889E+02,-8.0542528866E+00,384111100120356,280.4130914,-8.0556799,384,11,1,zg,0,0,0,0,1.663300E+01,2.870000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
2504,null,null,Gaia DR3 1819883681795368192,1819883681795368192,2.9815718815E+02,1.5933107999E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2505,6.238368,128.344220,Gaia DR3 1820105847540165376,1820105847540165376,2.9906885359E+02,1.6246154057E+01,591101100108507,299.0702692,16.2450790,591,1,1,zg,0,0,1,1,1.655300E+01,1.070000E-01,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.0197959,0.000000E+00
2506,9.184945,88.326681,Gaia DR3 4251858954177088128,4251858954177088128,2.8165867048E+02,-7.9319847100E+00,1429105300124424,281.6612454,-7.9319102,1429,5,3,zg,2,1,2,1,1.737500E+01,1.100000E-01,6.947462E-06,0.0,3.522479E-01,1.875638E+01,0.000000E+00,1.850730E+01,0.04324694,1.825822E+01
2507,6.621057,-26.205837,Gaia DR3 2006035226614471680,2006035226614471680,3.3521838932E+02,5.6139106769E+01,1836201200104266,335.2169316,56.1407569,1836,1,2,zr,1,1,1,1,1.891800E+01,2.480000E-01,0.000000E+00,0.0,null,1.952331E+01,0.000000E+00,1.952331E+01,0.07841353,1.952331E+01
2508,6.950302,43.797794,Gaia DR3 2005917269635469312,2005917269635469312,3.3418352986E+02,5.5477153312E+01,803111400076238,334.1858877,55.4785468,803,11,4,zg,0,0,0,0,1.762200E+01,9.100000E-02,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
