designation|source_id|ra|dec
Gaia DR3 2189315396815957376|2189315396815957376|317.11519017|56.045316336
Gaia DR3 4114323346694071168|4114323346694071168|258.07460716|-23.805356599
Gaia DR3 1849597571190605952|1849597571190605952|323.93532144|29.745476795
Gaia DR3 3152749507029086848|3152749507029086848|107.10135671|5.9342130017
Gaia DR3 4087124040337958656|4087124040337958656|286.90736422|-18.726230404
Gaia DR3 4202890245256223744|4202890245256223744|286.09570591|-9.0086643604
Gaia DR3 4206152977294739456|4206152977294739456|285.79933141|-6.1584583191
Gaia DR3 2081594352860415616|2081594352860415616|303.50668629|45.064688177
Gaia DR3 2081805871409880320|2081805871409880320|301.95387912|43.929704596
Gaia DR3 2081830885299832064|2081830885299832064|302.16483219|44.060491484
Gaia DR3 2081213677013332992|2081213677013332992|302.83071768|44.5908998
Gaia DR3 2081261372633822592|2081261372633822592|305.11653945|43.854515795
Gaia DR3 4254678995275751808|4254678995275751808|285.99592865|-4.3172223173
Gaia DR3 3382819188404752896|3382819188404752896|100.04787904|23.839811755
Gaia DR3 4110852635225023360|4110852635225023360|261.442131|-24.544659582
Gaia DR3 1812089690515655552|1812089690515655552|307.34379369|17.651136662
Gaia DR3 6239513296886749184|6239513296886749184|232.81610432|-23.360074264
Gaia DR3 2932142733818720640|2932142733818720640|103.16959311|-21.184261379
Gaia DR3 2932018871257017472|2932018871257017472|104.779915|-20.792220609
Gaia DR3 5696102279268886528|5696102279268886528|125.88182073|-24.693925901
Gaia DR3 5696355927158929920|5696355927158929920|125.08076028|-24.433787348
Gaia DR3 2145164954072838912|2145164954072838912|278.59967067|51.113217794
Gaia DR3 2147529488188141952|2147529488188141952|279.22070943|54.813682062
Gaia DR3 2149321485982758784|2149321485982758784|274.59054356|55.446853816
Gaia DR3 2202507028094500224|2202507028094500224|328.96322603|58.999137597
Gaia DR3 2202657210203596672|2202657210203596672|327.0766128|59.179671383
Gaia DR3 2001419064481419648|2001419064481419648|336.42397341|52.438436854
Gaia DR3 2001203491481934208|2001203491481934208|334.7816361|52.120306403
Gaia DR3 2001381406206754304|2001381406206754304|335.41958645|52.085788633
Gaia DR3 2001385460656122496|2001385460656122496|335.75190681|52.170491544
Gaia DR3 1924483521451650176|1924483521451650176|349.88115847|41.633850451
Gaia DR3 1297821542123473920|1297821542123473920|249.3999609|21.987627782
Gaia DR3 1287403050976262272|1287403050976262272|217.59782294|33.363594614
Gaia DR3 1288966419068910976|1288966419068910976|225.11550951|32.742420806
Gaia DR3 225073814076355200|225073814076355200|56.200955605|40.938673723
Gaia DR3 3240341825975830784|3240341825975830784|78.774334749|4.9052132775
Gaia DR3 1990578154702719744|1990578154702719744|344.30079511|53.909020922
Gaia DR3 1990295477134829312|1990295477134829312|344.84591666|53.182375714
Gaia DR3 1990347978815194240|1990347978815194240|343.38294851|52.638332464
Gaia DR3 1990349112690117632|1990349112690117632|343.39371508|52.698322132
Gaia DR3 1927304009297639168|1927304009297639168|358.20316748|46.472950508
Gaia DR3 2030545608578824704|2030545608578824704|299.43939442|31.021703585
Gaia DR3 2030628346799140480|2030628346799140480|301.22191781|30.928510078
Gaia DR3 508768258091551360|508768258091551360|30.904704843|62.065742987
Gaia DR3 508789595488806784|508789595488806784|30.03216047|62.342211706
Gaia DR3 507828003851980288|507828003851980288|30.65177818|59.688090001
Gaia DR3 507837762010435456|507837762010435456|29.992440536|59.722100653
Gaia DR3 508122466815313280|508122466815313280|28.451321713|60.525093396
Gaia DR3 508863365849166848|508863365849166848|29.857714535|62.767590349
Gaia DR3 508866625718458496|508866625718458496|29.848133584|62.901038345
Gaia DR3 508146656067996800|508146656067996800|27.788792347|60.436341171
Gaia DR3 508873944342767616|508873944342767616|30.547663068|62.841962643
Gaia DR3 508876903587464192|508876903587464192|30.180416933|62.901610391
Gaia DR3 508670740851223168|508670740851223168|30.425065888|61.862145838
Gaia DR3 508880236481968640|508880236481968640|30.210398263|63.040397713
Gaia DR3 508180500411425792|508180500411425792|28.244547346|60.854282913
Gaia DR3 508182046599678592|508182046599678592|28.109579616|60.831763461
Gaia DR3 507894352508354176|507894352508354176|29.450653683|59.975496497
Gaia DR3 508200188541415680|508200188541415680|27.590251882|61.007324329
Gaia DR3 507905072746716800|507905072746716800|29.254201116|59.997670963
Gaia DR3 508204689661493248|508204689661493248|29.095231175|60.563679674
Gaia DR3 507929158919835264|507929158919835264|30.655621479|59.975532071
Gaia DR3 507936511903779840|507936511903779840|30.654854796|60.079781709
Gaia DR3 508258187778353920|508258187778353920|29.331925151|61.130697549
Gaia DR3 508432318625538688|508432318625538688|30.434210307|61.053599635
Gaia DR3 507995335778279168|507995335778279168|29.97383324|60.216108381
Gaia DR3 508490493966771200|508490493966771200|32.023160186|61.401693953
Gaia DR3 2062426085622944256|2062426085622944256|303.13795869|40.268168917
Gaia DR3 4537573097864377088|4537573097864377088|282.26833859|25.942611142
Gaia DR3 2062546275984196224|2062546275984196224|304.24951107|40.843694391
Gaia DR3 2062551292506037120|2062551292506037120|304.05755541|40.96331979
Gaia DR3 2062599636658625024|2062599636658625024|303.2548649|41.028339074
Gaia DR3 2062620699174311296|2062620699174311296|303.78376962|41.298699354
Gaia DR3 2062998828092126208|2062998828092126208|309.07584438|37.41741552
Gaia DR3 2062398391672763392|2062398391672763392|302.97652324|40.008205881
Gaia DR3 2062418595204547584|2062418595204547584|303.60865424|40.329155634
Gaia DR3 2026957008746277376|2026957008746277376|297.76191718|25.954265314
Gaia DR3 4490565814675117312|4490565814675117312|261.70382971|8.9569375488
Gaia DR3 4490641406099387520|4490641406099387520|261.41851105|9.3486087514
Gaia DR3 1945503709878881280|1945503709878881280|358.18328483|53.473136349
Gaia DR3 1945697808034770560|1945697808034770560|326.92570957|30.837819195
Gaia DR3 4531981737643983104|4531981737643983104|279.87966596|22.035127663
Gaia DR3 4532456245628634624|4532456245628634624|281.89398859|22.846040092
Gaia DR3 2025106079688221696|2025106079688221696|294.54779985|27.186848744
Gaia DR3 2173890245116619392|2173890245116619392|327.35717039|54.381924948
Gaia DR3 2174274730590458880|2174274730590458880|325.0049374|53.968984878
Gaia DR3 4247149436536107264|4247149436536107264|301.65603761|3.8627942452
Gaia DR3 4247671528455633024|4247671528455633024|302.79852289|4.6183983274
Gaia DR3 4291278778090991232|4291278778090991232|294.35417209|5.454692117
Gaia DR3 213183179936890368|213183179936890368|78.102800117|48.281604538
Gaia DR3 465115962839097600|465115962839097600|38.544008024|60.021716655
Gaia DR3 465740004410971008|465740004410971008|41.887398594|61.68581433
Gaia DR3 465742959348386560|465742959348386560|42.084954823|61.828394645
Gaia DR3 465485776704859520|465485776704859520|38.510535492|61.386351199
Gaia DR3 464858157421411712|464858157421411712|42.902028373|60.553235804
Gaia DR3 465531750036366080|465531750036366080|38.151151044|61.47377092
Gaia DR3 465790405842296448|465790405842296448|40.583997326|61.909443538
Gaia DR3 465538793783729920|465538793783729920|38.045214939|61.552204556
Gaia DR3 465235740888194560|465235740888194560|38.700223189|60.55207102
Gaia DR3 465803703061030528|465803703061030528|40.83574444|62.138857371
Gaia DR3 465551025849495296|465551025849495296|37.987861648|61.612204991
Gaia DR3 465272471449312640|465272471449312640|39.447547873|61.010590029
Gaia DR3 465579578793933696|465579578793933696|40.369291154|60.768815253
Gaia DR3 464659596798615424|464659596798615424|43.368629071|60.45971464
Gaia DR3 465026249562893440|465026249562893440|38.675004884|59.507436829
Gaia DR3 465894382713876736|465894382713876736|39.385067809|61.842155626
Gaia DR3 2024941187298758528|2024941187298758528|294.03013241|26.198644721
Gaia DR3 465641117083395328|465641117083395328|40.284115634|61.135272567
Gaia DR3 465648195189619200|465648195189619200|39.58579469|61.069361473
Gaia DR3 464751646533784960|464751646533784960|42.205939138|60.155592245
Gaia DR3 465447083339187456|465447083339187456|38.17932422|60.953669341
Gaia DR3 464761610857798016|464761610857798016|42.645423867|60.401863725
Gaia DR3 2025048840723754240|2025048840723754240|294.13090812|26.941981101
Gaia DR3 466036666391230080|466036666391230080|40.448587675|62.657266219
Gaia DR3 2024963284967616256|2024963284967616256|293.78092206|26.453732048
Gaia DR3 466085384199051008|466085384199051008|39.492322832|62.925997268
Gaia DR3 2024932803522604032|2024932803522604032|293.94442359|26.073497786
Gaia DR3 6837645732607782528|6837645732607782528|325.13906009|-17.600204577
Gaia DR3 3332404106371650944|3332404106371650944|94.841571246|12.990042803
Gaia DR3 4253912390818107904|4253912390818107904|284.96911281|-5.6079872223
Gaia DR3 3322196034259003392|3322196034259003392|91.94473843|7.2978358752
Gaia DR3 1012746180227105536|1012746180227105536|136.59390082|49.611385464
Gaia DR3 3028320387461899648|3028320387461899648|112.78744621|-15.943928393
Gaia DR3 1006259095984519040|1006259095984519040|92.72914676|62.3137803
Gaia DR3 1018951342817806976|1018951342817806976|140.39002709|50.098950047
Gaia DR3 3028360244759075712|3028360244759075712|113.10983664|-15.526735036
Gaia DR3 3028086840012838912|3028086840012838912|111.22103541|-16.006185221
Gaia DR3 3028367425944252672|3028367425944252672|113.30400218|-15.453604369
Gaia DR3 3028367597743142784|3028367597743142784|113.28071064|-15.446376324
Gaia DR3 3028381753955051520|3028381753955051520|113.19115632|-15.322675337
Gaia DR3 3028399346138621824|3028399346138621824|111.96250698|-16.093870139
Gaia DR3 3027491561852209664|3027491561852209664|113.74358893|-16.239777054
Gaia DR3 3027542998380831872|3027542998380831872|113.87524956|-15.825999856
Gaia DR3 1021936482527318912|1021936482527318912|147.99159018|55.725642495
Gaia DR3 3027555436604831488|3027555436604831488|111.28935692|-17.942580382
Gaia DR3 3028510255071329280|3028510255071329280|111.98072251|-15.385374586
Gaia DR3 3028259364564678784|3028259364564678784|113.35931106|-16.055731202
Gaia DR3 3027616459499515008|3027616459499515008|110.72282968|-17.826099212
Gaia DR3 3027625736630781056|3027625736630781056|110.90371456|-17.639217915
Gaia DR3 3027635151198186880|3027635151198186880|110.67096118|-17.626921643
Gaia DR3 3028290116531504256|3028290116531504256|113.43233095|-15.824174627
Gaia DR3 3028566162670312832|3028566162670312832|112.89865824|-15.316763314
Gaia DR3 3028591313998314240|3028591313998314240|112.65647245|-14.982103696
Gaia DR3 3028637424770045952|3028637424770045952|112.5044232|-14.980791056
Gaia DR3 3028637837086061312|3028637837086061312|112.57534428|-14.998105501
Gaia DR3 3028729680663476224|3028729680663476224|115.40197535|-16.298020459
Gaia DR3 4093547902731522816|4093547902731522816|277.84727512|-18.262584502
Gaia DR3 2031738406897643776|2031738406897643776|297.17448851|29.402304601
Gaia DR3 2031811146471137920|2031811146471137920|296.49926773|29.595592647
Gaia DR3 2031787953645416704|2031787953645416704|296.28032678|29.456963886
Gaia DR3 2031877701268156416|2031877701268156416|297.95281442|30.004173234
Gaia DR3 2031885290425387648|2031885290425387648|297.56804243|30.018138435
Gaia DR3 452357745305268224|452357745305268224|36.999218586|52.549311775
Gaia DR3 4514131303826240640|4514131303826240640|285.07052933|17.243908297
Gaia DR3 4285553556651190144|4285553556651190144|280.17819188|6.0028184171
Gaia DR3 1331435777247619968|1331435777247619968|248.98866014|37.967229518
Gaia DR3 2032127634004036096|2032127634004036096|296.46643624|30.264149874
Gaia DR3 1333493685058234880|1333493685058234880|258.60573259|31.583439351
Gaia DR3 2032309152158063872|2032309152158063872|294.09143101|29.372990824
Gaia DR3 1975715849872044544|1975715849872044544|332.18555442|48.035071841
Gaia DR3 4568163710366782848|4568163710366782848|256.69233064|22.09779514
Gaia DR3 2000294573320350976|2000294573320350976|337.24299001|50.963124617
Gaia DR3 2000488740191170688|2000488740191170688|337.28391571|51.224997699
Gaia DR3 1999956640985330432|1999956640985330432|333.6035446|49.591246326
Gaia DR3 2000383496322448000|2000383496322448000|338.24891914|51.215579336
Gaia DR3 4156007447403090304|4156007447403090304|276.42977798|-9.7530742648
Gaia DR3 2128478555158221696|2128478555158221696|292.29964905|47.745270176
Gaia DR3 4254206510178791424|4254206510178791424|284.1410303|-4.966406147
Gaia DR3 2176360572869984768|2176360572869984768|320.72784662|55.650366933
Gaia DR3 5618023244159264512|5618023244159264512|109.42097341|-23.183044694
Gaia DR3 5618032834835824640|5618032834835824640|108.67541238|-23.489381363
Gaia DR3 5618245762133954560|5618245762133954560|112.43197115|-24.466004251
Gaia DR3 5618522186227598848|5618522186227598848|111.82190978|-23.930244981
Gaia DR3 5618334513339986944|5618334513339986944|111.84814305|-23.941787659
Gaia DR3 5618635367207942400|5618635367207942400|111.74781219|-23.086006894
Gaia DR3 5618656704605269376|5618656704605269376|111.92889631|-22.859200683
Gaia DR3 5618418041861994752|5618418041861994752|113.50765026|-23.538931428
Gaia DR3 5617989266685365120|5617989266685365120|109.03447249|-23.450417051
Gaia DR3 5617774277802538880|5617774277802538880|109.15131609|-23.826841059
Gaia DR3 5618830938529133056|5618830938529133056|113.94793245|-22.877473207
Gaia DR3 5618854376177096320|5618854376177096320|114.41863035|-22.633276079
Gaia DR3 5618876572569419392|5618876572569419392|113.64943941|-22.840009067
Gaia DR3 4155626054317058048|4155626054317058048|280.20016348|-8.7189047425
Gaia DR3 1965645663391853568|1965645663391853568|319.88380435|40.27957554
Gaia DR3 1964946133478601728|1964946133478601728|319.83257546|38.806562839
Gaia DR3 1857483852696551424|1857483852696551424|308.78666829|28.512479922
Gaia DR3 1634082193949189504|1634082193949189504|260.77702311|66.800470307
Gaia DR3 1980549955830846336|1980549955830846336|326.38182427|50.518706734
Gaia DR3 1980976119661620608|1980976119661620608|326.64326432|52.124131721
Gaia DR3 1980474055168277504|1980474055168277504|327.1053617|50.178835534
Gaia DR3 1980522738604744704|1980522738604744704|327.523226|50.706849102
Gaia DR3 1980532020044994432|1980532020044994432|326.46734252|50.292477263
Gaia DR3 1980376473515087616|1980376473515087616|331.02750356|52.097749416
Gaia DR3 1981078958362033408|1981078958362033408|329.23666274|52.020387594
Gaia DR3 4190636669164572928|4190636669164572928|301.27254423|-11.599485189
Gaia DR3 425540519269705472|425540519269705472|9.1989032536|59.690676168
Gaia DR3 4192169525814761728|4192169525814761728|299.44336411|-9.2192758384
Gaia DR3 425601748322126976|425601748322126976|16.516484335|57.756458919
Gaia DR3 425664935885471104|425664935885471104|15.304699632|57.886621224
Gaia DR3 425175790646298240|425175790646298240|12.262387768|58.42930445
Gaia DR3 425444896118499328|425444896118499328|9.0612519627|59.549750377
Gaia DR3 3236979759935825920|3236979759935825920|80.330433636|4.0118977575
Gaia DR3 2223656546560100480|2223656546560100480|324.2377061|68.185342042
Gaia DR3 2183107416725856640|2183107416725856640|312.79159053|55.488720479
Gaia DR3 4205549070553876992|4205549070553876992|284.72103531|-7.3447009658
Gaia DR3 458560846317541632|458560846317541632|34.571119362|57.208628123
Gaia DR3 458561361713638784|458561361713638784|34.41304433|57.199328601
Gaia DR3 458562358146100736|458562358146100736|34.240454402|57.1301975
Gaia DR3 458310054588240384|458310054588240384|35.468381116|56.904995288
Gaia DR3 458569298815368064|458569298815368064|34.624565818|57.366509934
Gaia DR3 458572081951809664|458572081951809664|34.451315704|57.404056739
Gaia DR3 458580912404604544|458580912404604544|33.948044917|57.420624006
Gaia DR3 458067268676665984|458067268676665984|37.785035317|57.527063237
Gaia DR3 458337130062712704|458337130062712704|34.163402052|56.73779515
Gaia DR3 458341906066461824|458341906066461824|34.576472569|56.850614595
